,publication_number,publication_date,country_code,family_id,title_text,abstract_text,uspc_code,cpc_code,ipc_code,refs,embedding_v1,valid
10,US-5430903-A,19950711,US,22416912,Suspended walkway,"A removable walkway is constructed of light metals and is designed for attachment to a bridge or viaduct during construction or repair, or for retrofitting such a structural built without a walkway.","['182/82.', '248/235.', '14/7.', '14/71.1']","['E01D18/00', 'E01D22/00', 'E01D19/103']","['E01D19/10', 'E01D18/00', 'E01D22/00']","['FR-2683246-A1', 'US-4179090-A']","[-0.004602296, -0.11169259, -0.10743764, -0.27205133, -0.0363378, 0.23134667, -0.1517928, 0.06432434, 0.2603186, 0.0233264, -0.03411459, 0.009377605, 0.32728142, 0.07599779, -0.04432473, 0.069379486, 0.2543916, 0.09036004, -0.13017362, 0.09566264, -0.01739158, -0.000989496, -0.31100032, -0.10063998, 0.06195895, -0.053146638, -4.950108e-05, -0.0025352754, 0.00548906, 0.10409755, 0.008071945, -0.021842778, 0.211401, -0.10817391, 0.09231222, 0.03489842, 0.007645245, -0.15870577, 0.029393747, 0.31734785, -0.11229054, -0.1573769, -0.12971464, 0.012308322, 0.10636213, -0.05966639, 0.10008901, -0.061451994, -0.1039817, 0.056475107, -0.028394548, 0.1399803, 0.051601633, -0.13390543, 0.1781843, -0.04179428, 0.018469939, 0.058766704, 0.0812255, -0.14066145, -0.06674083, -0.012234539, 0.08197281, -0.02292808]",True
11,US-8588469-B2,20131119,US,40652242,"Image processing method, recording medium carrying image processing program, and image processing apparatus","An image processing method includes the steps of extracting edges from each of a plurality of original images, thereby obtaining edge images; extracting straight lines from the edge images, thereby obtaining line images; assuming extensions of the straight lines constituting the line images and setting vanishing points on the basis of the extensions; and trimming the plurality of original images so that positions of the vanishing points in the respective original images mutually match, thereby obtaining final images.",['382/104.'],"['H04N5/23248', 'G06T7/13', 'G06K9/00798', 'G06T2207/30252', 'B60R2300/804', 'B60R1/00', 'G06T7/246', 'B60R2300/306', 'G06T7/33', 'H04N5/2628']",['G06K9/00'],"['JP-H03238566-A', 'JP-2003250117-A', 'US-2005036673-A1', 'US-2006044404-A1', 'US-6968094-B1', 'US-7502050-B2', 'EP-1631062-A2', 'US-2002036692-A1', 'CN-1855150-A', 'JP-2004205398-A', 'JP-2000272415-A', 'US-6778699-B1', 'JP-2006245909-A', 'US-7623153-B2', 'US-7773118-B2', 'JP-2002112252-A', 'US-7015952-B2', 'US-2006244749-A1', 'US-7893963-B2']","[0.015975004, -0.17599677, -0.13341826, -0.13301316, -0.25745595, -0.1048483, 0.11205803, 0.039230686, 0.034764823, -0.010735236, 0.03499606, 0.13606913, 0.014317894, 0.034514748, -0.14087252, 0.17088576, 0.014638415, 0.14241694, 0.09812798, 0.13209113, -0.084355585, 0.26646367, -0.2548251, 0.16524383, 0.07352123, -0.099985585, 0.22708823, -0.025682613, 0.13549848, -0.038919475, 0.11926344, -0.04893497, -0.17360546, -0.025367664, -0.15374324, -0.16890475, 0.025466114, -0.03453246, 0.04818247, 0.19352299, -0.0150269065, -0.24370717, 0.11330351, 0.028986605, 0.04255712, -0.10802472, 0.08125429, 0.012038208, -0.08322711, -0.044895843, -0.052173022, 0.04326699, 0.074644096, 0.15899377, -0.17799544, 0.06282388, 0.105023056, 0.063960314, -0.22948048, 0.16051604, -0.06585891, 0.06739033, -0.109005325, 0.18954706]",True
12,US-7147851-B1,20061212,US,24814673,Humanized immunoglobulin reactive with α4β7 integrin,"The present invention relates to humanized immunoglobulins having binding specificity for α4β7 integrin, comprising an antigen binding region of nonhuman origin (e.g., rodent) and at least a portion of an immunoglobulin of human origin (e.g., a human framework region, a human constant region). In one embodiment, the humanized immunoglobulin can compete with murine Act-1 for binding to human α4β7 integrin. In a preferred embodiment, the antigen binding region of the humanized immunoglobulin comprises each of the complementarity determining regions of the light and heavy chains of the murine Act-1 antibody.","['530/388.15', '530/388.75', '424/135.1', '424/144.1', '424/154.1', '424/173.1', '530/388.73', '530/387.1', '424/142.1', '530/388.22', '530/387.3', '424/133.1']","['C07K2319/00', 'C07K14/70503', 'A61K38/00', 'C07K2317/24', 'C07K16/2839']","['A61P1/00', 'C12N1/19', 'C12N1/21', 'C07K16/18', 'C12N15/09', 'C07K14/705', 'C12P21/08', 'C12N1/15', 'C07K16/28', 'A61K39/395', 'C12N5/10', 'G01N33/53', 'A61P37/00', 'C07K16/46', 'A61P29/00', 'A61K38/00', 'G01N33/531']","['EP-0303463-B1', 'US-5538724-A', 'US-4816567-A', 'WO-9007861-A1', 'US-5403919-A', 'WO-9429351-A2', 'US-5225539-A', 'US-5530101-A', 'US-5624821-A', 'WO-9315764-A1', 'US-5821337-A', 'US-5859205-A', 'US-5693761-A', 'WO-9519790-A1', 'US-5665595-A', 'WO-9417828-A2', 'WO-9416094-A2', 'US-5258498-A', 'US-5840299-A', 'WO-9413312-A1', 'US-6551593-B1', 'WO-9302191-A1', 'US-4816397-A', 'WO-8807089-A1', 'US-5693762-A', 'US-5648260-A', 'WO-9007321-A2', 'US-5932214-A', 'WO-9718838-A1', 'US-5888507-A', 'WO-9109967-A1', 'US-5871734-A', 'JP-H06303990-A', 'US-5558864-A', 'US-5585089-A']","[0.08987063, 0.034182258, 0.022296824, -0.04199903, -0.077237524, 0.19151697, -0.1849545, 0.08159324, 0.015660573, 0.082208976, 0.011416014, 0.08562066, 0.26454788, 0.061705142, -0.027234044, 0.037751462, 0.20318723, -0.010381405, 0.013407384, -0.062492747, -0.02904382, -0.09435356, -0.03866086, 0.05916243, -0.24010588, -0.094481476, 0.20799205, 0.23250343, 0.20990987, 0.071269505, 0.087342545, -0.03935914, -0.17938368, -0.113111064, -0.09692142, -0.20402165, 0.13210587, -0.03493914, -0.012477506, 0.0038639095, 0.059981994, -0.2460158, 0.057257175, -0.10631952, 0.10192791, -0.075819276, -0.10866564, 0.049689148, -0.14474419, -0.014239706, -0.1360987, -0.0032176503, -0.06667742, -0.13046403, 0.06488903, -0.1456651, 0.15010342, -0.09424766, 0.12870282, 0.24245612, 0.12541252, 0.09757112, -0.29088575, 0.07044554]",False
13,US-6618145-B1,20030909,US,27791327,Spectroplarimetric reflectometer,"A spectropolarimetric reflectometer for measuring polarimetric reflection properties of materials over broad spectral wavelength regions is described wherein radiation from a Fourier transform spectrometer passes through a set of polarization elements that serve as a polarization state generator and is reflected off the sample and collected by optics that includes a polarization state analyzer, focusing mirror and detector.","['356/369.', '356/364.']","['G01N21/21', 'G01N2021/213']",['G01N21/21'],"['US-4309110-A', 'US-4668860-A', 'US-6128085-A', 'US-4210401-A', 'US-4681450-A', 'US-4961634-A', 'US-5247176-A', 'US-6278519-B1', 'US-5333052-A', 'US-5973787-A', 'US-4306809-A', 'US-4917461-A', 'US-4077720-A', 'US-5045701-A']","[-0.03399025, -0.009010032, 0.020861467, -0.041994136, 0.1468381, 0.05837431, 0.02004906, -0.0026507205, 0.026264373, -0.072215766, 0.1442588, 0.17710787, 0.22160338, -0.10194391, -0.124256544, 0.02292791, 0.15066534, 0.12617473, -0.03527086, 0.26074424, 0.12541361, -0.12746519, -0.007016236, 0.07317147, -0.06546267, 0.039263856, 0.25597912, 0.06331974, 0.102702595, 0.02873827, 0.09514002, -0.1379897, 0.041160755, 0.067561105, 0.092360504, 0.11346264, 0.07583762, -0.07712383, 0.08113758, -0.025486473, -0.056640953, -0.028478255, 0.17064978, -0.05969495, 0.13211724, 0.037419524, -0.042013746, -0.072810665, -0.09745267, -0.049150366, -0.026458535, -0.1603193, -0.2458667, 0.11224336, 0.02930689, -0.025685672, 0.2827775, 0.31074837, -0.28256115, 0.20667659, -0.09888013, 0.14239712, -0.094654985, 0.13182484]",False
14,US-4336575-A,19820622,US,22674679,Breakaway plaster frame,"A plaster frame has a breakaway zone which extends between a hole in the frame and a periphery of the frame. When the breakaway zone is removed, the frame may now be inserted through a hole in a ceiling which is approximately the same size as the hole in the plaster frame. An open bottom lighting housing is removably mounted on said plaster frame coaxial with the frame hole and prewired to a junction box on the plaster frame.","['362/365.', '362/418.', '362/430.', '248/27.1', '248/57.', '362/364.', '362/147.']","['F21V17/162', 'F21V21/04']","['F21V17/16', 'F21V21/04']","['US-4294615-A', 'US-4188656-A']","[0.029941972, -0.023628268, 0.019995032, -0.089420564, 0.0681967, 0.086189255, 0.018704832, -0.01836922, 0.4748914, -0.18125899, 0.11293768, -0.083811805, -0.004526723, 0.027087951, -0.052307166, 0.035145715, 0.2729495, 0.13028364, -0.080735244, 0.13078968, -0.0335255, 0.07853323, -0.11572503, -0.03141577, -0.057449352, 0.055182826, 0.06711173, 0.16127454, -0.1320912, 0.15152049, 0.015088609, 0.026134944, 0.089477606, -0.1972172, -0.13244927, 0.0029362564, 0.20025662, -0.09111923, -0.0013600093, 0.16832243, 0.038794436, -0.055632804, 0.22310475, 0.1229791, 0.178128, -0.11728909, 0.13758953, -0.034072485, 0.020568935, -0.22203617, -0.1372696, -0.17417036, -0.079914846, -0.043828584, -0.07394153, 0.06589988, -0.14010665, -0.061684426, -0.083259344, 0.01284762, -0.10602833, 0.1474837, -0.15007077, 0.014818303]",False
15,US-7970529-B2,20110628,US,37595166,Vehicle and lane recognizing device,"A lane recognizing device comprises: an image processing means which performs a process of estimating a lane of a road by processing an image of the road and outputs a result of the process as first lane information; a lane estimating means which performs a process of estimating the lane using a map data of the road and the current position information of a vehicle and outputs a result of the process as second lane information; and an actual lane recognizing means which recognizes an actual lane of the road on the basis of the first lane information and the second lane information. Thereby, even if there is an unpredictable skid mark or road repaired part, it is possible to detect the lane accurately while increasing the opportunities for detecting the lane as much as possible by processing the road image and obtaining the road information and the map data.","['340/435.', '701/117.', '701/469.', '340/436.', '701/28.', '382/104.']","['B60W30/12', 'G06T7/12', 'G06K9/00798', 'B60W2050/046', 'G06T2207/20061', 'G08G1/167', 'G06T2207/30256']",['G08G1/00'],"['JP-2001291197-A', 'JP-H11211492-A', 'JP-H1172337-A', 'US-2005273215-A1', 'JP-H05297941-A', 'US-6748302-B2', 'EP-1143398-A2', 'JP-2002092794-A', 'JP-2003123058-A', 'US-2005169501-A1', 'JP-2003205805-A', 'JP-2002008199-A', 'JP-2001344687-A']","[-0.030794563, 0.033068143, -0.090970315, -0.1012917, -0.35212365, -0.027098782, 0.054630157, -0.007549087, 0.091036215, 0.043451753, -0.05933955, 0.21469237, 0.11150075, 0.0391669, -0.05480153, 0.17439249, -0.033979636, 0.04087999, -0.18281417, 0.24433261, 0.05488645, -0.0048452355, -0.14428605, 0.04957742, 0.10030534, 0.0053592306, 0.05770444, 0.14739273, 0.023419904, -0.04680932, 0.08348317, -0.13585924, -0.123853356, -0.025768092, -0.029311188, -0.10944639, 0.07224615, -0.19017568, -0.054506492, 0.22698045, -0.16023508, -0.30280867, 0.008618567, 0.17966937, 0.015737575, -0.0939389, 0.05925442, -0.023238258, -0.00055369595, -0.056015044, -0.09238463, -0.033578884, -0.14106856, 0.23397486, 0.098606996, 0.12123581, 0.19266756, 0.2350958, -0.039599847, -0.030950557, -0.119721845, 0.2114199, -0.045190156, 0.05909256]",True
16,US-8548229-B2,20131001,US,42338731,Method for detecting objects,"A method for detecting objects, wherein two images of a surrounding ( 1 ) are taken and a disparity image is determined by means of stereo image processing, wherein a depth map of the surrounding ( 1 ) is determined from the determined disparities, wherein a free space delimiting line ( 2 ) is identified, delimiting an unobstructed region of the surrounding ( 1 ), wherein outside and along the free space delimiting line ( 1 ) the depth card is segmented by segments ( 3 ) of a suitable width formed by pixels of the same or similar distance to an image plane, wherein a height of each segment ( 3 ) is estimated as part of an object ( 4.1  to  4.6 ) located outside of the unobstructed region in a way, such that each segment ( 3 ) is characterized by the two-dimensional position of the base (for example the distance and angle to the longitudinal axis of the vehicle) and the height thereof.","['382/106.', '382/154.']",['G06K9/00805'],['G06K9/00'],"['DE-102005008131-A1', 'US-8385599-B2', 'US-2009297036-A1', 'US-2007274566-A1', 'US-6791540-B1']","[0.040817685, 0.0071719526, -0.26133543, -0.07447148, -0.24410787, 0.012100041, 0.0053017423, -0.04934406, 0.09853143, -0.09153525, -0.13280796, 0.30173296, 0.11499091, -0.031139307, -0.17381737, 0.02293519, -0.041192137, 0.09768193, -0.04677703, 0.17388535, 0.08731118, 0.07736801, -0.091542885, 0.15543583, 0.048214633, -0.061485857, 0.1809383, 0.121401384, -0.06588968, 0.09141731, -0.028535679, 0.111091115, -0.06110641, -0.022561304, -0.13124476, -0.16650148, 0.07684695, -0.20962425, 0.043987326, 0.14181705, -0.101097606, -0.20882456, -0.14556292, 0.16071655, -0.11983113, -0.050021965, 0.1430291, 0.018149264, 0.06610751, -0.086508505, -0.040655382, -0.109534435, -0.0947263, 0.15307225, 0.0069973744, 0.12097742, 0.1381636, 0.23328458, -0.18864353, -0.03264141, -0.09904296, 0.24697092, -0.08176581, 0.03831698]",True
17,US-2002177837-A1,20021128,US,23096872,Cassettes supporting intracranial perfusions,"Devices and kits for intracranial and other perfusions and methods of using the same including a container having a top and bottom including a flexible bag adapted to be suspended in top to bottom orientation and to hold, in a main chamber, a solution, suspension or emulsion filled up to a fill line, a first opening to the bag located below the fill line and adapted to be fitted to conduit, a second opening located below the fill line and adapted to be fitted to conduit, and a first fluid pathway incorporated into the bag adapted to conduct fluid pumped into the second opening from below the fill line to an outlet within the bag located above the fill line.","['604/251.', '210/800.', '210/803.', '604/500.', '210/513.', '210/120.', '604/416.']","['A61M5/1409', 'A61M2205/127', 'A61M39/0247', 'A61M5/44', 'A61J1/10', 'A61M5/142', 'A61M2205/52']","['A61M5/14', 'A61J1/05', 'A61M1/00', 'A61J1/00', 'A61M5/44', 'A61M5/142']","['US-4758431-A', 'US-4981691-A', 'US-4378797-A', 'US-6316403-B1', 'US-5085630-A', 'US-4963131-A', 'US-4657532-A', 'US-4963130-A', 'US-4446155-A', 'US-4446154-A', 'US-4393863-A', 'US-4840617-A', 'US-4863452-A', 'US-4830849-A', 'US-4795423-A', 'US-4392858-A', 'US-4686085-A', 'US-5234000-A']","[0.0476044, -0.12651299, 0.13709249, -0.07855822, -0.084380485, -0.15874887, 0.053849146, 0.043124687, -0.023149688, -0.03716773, -0.0706852, 0.16798395, 0.0161786, 0.094461516, -0.042438187, 0.104253925, -0.04577734, -0.080258355, -0.008732969, 0.022932917, -0.14818563, -0.110341035, -0.04688479, -0.09342446, 0.00448798, 0.027950238, 0.07573105, 0.14067918, -0.12750874, 0.06578418, 0.060941476, -0.12752238, 0.1469528, -0.21668495, -0.2214288, -0.07443759, 0.15712397, -0.2040693, -0.06944134, -0.20865452, -0.20139927, -0.30264136, 0.13483347, -0.17256844, 0.013336313, 0.001521458, -0.01261753, -0.20852931, -0.12806526, 0.037963178, 0.029719578, 0.016316785, 0.06573913, 0.053013097, 0.0052275253, -0.19035855, 0.06430891, -0.26135588, -0.009425891, 0.040215455, -0.13454399, 0.27171972, -0.086999714, 0.2093333]",False
18,US-2015109178-A1,20150423,US,52825713,Antenna system having at least two apertures facilitating reduction of interfering signals,"Described embodiments include an antenna system and method. The antenna system includes at least two surface scattering antenna segments. Each segment includes a respective electromagnetic waveguide structure, and a respective plurality of electromagnetic wave scattering elements. The wave scattering elements are distributed along the waveguide structure, have an inter-element spacing substantially less than a free-space wavelength of a highest operating frequency of the antenna segment, have a respective activatable electromagnetic response to a propagating guided wave, and are operable in combination to produce a controllable radiation pattern. A gain definition circuit defines a series of at least two radiation patterns selected to facilitate a convergence on an antenna radiation pattern that maximizes a radiation performance metric. An antenna controller sequentially establishes each radiation pattern. A receiver receives the desired field of view signal and the undesired field of view signal.",['343/772.'],"['H01Q15/0006', 'H01Q3/44', 'H01Q5/001', 'H01Q13/28']","['H01Q5/00', 'H01Q3/44', 'H01Q15/00', 'H01Q13/28']","['US-2005088338-A1', 'US-2009195361-A1']","[-0.10852352, -0.13149141, -0.041334465, 0.085480206, -0.0325432, -0.04398318, -0.049364608, -0.24547412, 0.054953657, -0.24660598, 0.030483285, 0.07834569, -0.045191027, -0.120974526, 0.06662512, 0.17024513, 0.12239407, 0.1214334, -0.16179417, 0.26378936, -0.037330724, 0.05101295, -0.17278227, 0.22893962, 0.16322045, -0.06805592, 0.1596167, 0.17533146, 0.18741272, -0.031357072, 0.061436296, -0.20852642, -0.11060598, -0.095954426, -0.08767327, -0.028443124, 0.017086092, -0.23962651, 0.037862994, -0.10227907, -0.074767105, 0.0655248, 0.17263152, -0.15366511, -0.023294404, 0.050630666, 0.043219835, 0.04759383, -0.118160345, -0.023608657, -0.16908681, 0.035606537, -0.3095743, 0.07743426, 0.070613936, 0.0791861, 0.06090971, 0.00088779244, -0.06384489, 0.025601467, -0.084373765, 0.063506596, -0.19203526, 0.09274259]",False
19,US-2008257023-A1,20081023,US,38529470,Scanning probe with constant scanning speed,"A method for scanning a surface of a workpiece  1  at a constant scanning speed /v a / using a scanning probe  2  mounted on a support  3  on a coordinate measuring machine (CMM)  4.  The CMM contains a first set of drive means ( 6, 7, 8 ) to move the support according to three linear axis (x,y,z), and the support  3  contains a second set of drive means ( 14, 17 ) for actuating the movement of the scanning probe  2  with two degrees of freedom relative to said support  3.  The method involves control means  33  coupled to the sets of drive means ( 6, 14, 17 ), and memory means for storing theoretical profiles and coordinates of the surface to scan.",['73/105.'],['G01B21/045'],['G01B5/28'],"['US-2008249737-A1', 'US-5446971-A', 'US-6568242-B2', 'US-4603487-A', 'US-6587810-B1', 'US-2005132591-A1', 'US-5895442-A', 'US-7464481-B2']","[0.04873872, -0.017780256, 0.031714886, 0.030083155, 0.046774846, -0.032279108, -0.038219765, -0.08324945, 0.0739808, -0.038881708, -0.1300327, 0.12644617, 0.36629888, -0.10954314, -0.034395553, 0.071293, 0.101792276, 0.052370355, -0.03124211, 0.10095399, -0.031890165, -0.34646323, -0.19297436, 0.29349208, 0.07153911, 0.0042750835, 0.16245295, 0.09960706, -0.032047063, 0.005994507, 0.21908107, -0.062112216, -0.09531931, 0.28187734, -0.10122439, -0.16744982, -0.11701683, -0.17089942, 0.013756227, -0.012195155, -0.005154327, -0.33453414, 0.07911598, 0.12738296, -0.060223922, 0.012876061, 0.11536916, -0.011231327, 0.094499275, -0.07535361, -0.05674486, -0.072224624, 0.047467556, 0.14241688, -0.037420202, -0.014048312, -0.010245461, 0.17149045, -0.06083097, 0.08419304, -0.011723062, -0.015930362, -0.13702469, -0.0044210847]",False
20,US-2002025926-A1,20020228,US,26922983,Enantiomers of S-adenosyl-l-methionine,"Enantiomers of S-adenosyl-l-methionine, their stable salts and their uses are described. These compositions possess potent activity in treating various conditions involving hypomethylation and transulfuration reactions and are valuable for use as active constituents in pharmaceutical compositions.","['514/251.', '514/1.7', '514/18.3', '514/46.', '514/20.5', '514/4.3', '514/18.7', '514/161.', '514/45.', '514/18.2', '514/21.1']","['A61K31/7076', 'A61K31/525']","['A61K31/7076', 'A61K31/525']",['US-6635615-B1'],"[0.13672382, -0.034541048, 0.06807725, -0.16391946, -0.054110724, 0.02832109, -0.11170775, -0.0134116085, 0.06883432, -0.06860124, 0.0868203, 0.037515566, 0.14332147, -0.027461348, -0.06276563, 0.17704535, 0.045128126, 0.11901101, 0.012860282, -0.14155814, -0.11176179, -0.010827278, -0.07669498, -0.04248724, -0.2356824, -5.234025e-05, 0.042837445, 0.18863904, 0.26438525, 0.19998339, -0.109814346, -0.041117996, 0.0873642, -0.2799501, 0.01683456, -0.12521853, -0.14717367, -0.014093157, -0.107173696, 0.04257255, -0.009881434, -0.25833637, 0.15575661, -0.2251167, -0.19581418, 0.027483812, -0.026835723, -0.050357323, -0.20537719, -0.18610713, -0.051906023, -0.10738077, -0.09878337, 0.051052272, -0.14721267, -0.2765905, -0.0553438, 0.0899306, 0.06495938, 0.14654411, 0.034756295, -0.0612594, -0.06945304, 0.120342344]",False
21,US-5974917-A,19991102,US,25523642,MIG welding gun contact tip changing tool,"A tool for installing and removing MIG welding gun contact tips, the contact tips being substantially cylindrical, having substantially circular cross-sectional shapes and having cross-sectional diameters; the tool consisting of a tube having an outer peripheral surface, having a forward, having a rearward end, and having a conical bore, the conical bore of the tube having a forward end and a rearward end, the forward end of the conical bore having a diameter greater than the cross-sectional diameters of the contact tips and the rearward end of the conical bore having a diameter less than the cross-sectional diameters of the contact tips; and `T` handle means fixedly attached to or homogeneously fused with the outer peripheral surface of the tube.","['81/64.', '81/54.', '81/124.1']","['B23K9/122', 'B23K9/32', 'B23K9/26']","['B23K9/12', 'B23K9/32', 'B23K9/26']","['US-3224302-A', 'US-2607620-A', 'US-4417487-A', 'US-2676506-A']","[-0.028744621, -0.04210827, -0.14200659, -0.05639463, -0.0909619, -0.008949422, -0.0693989, -0.06583465, -0.030059274, -0.042870045, 0.06232293, 0.022368914, 0.1340591, -0.060764484, -0.006229873, -0.049221415, 0.21899733, 0.16405027, 0.09479455, 0.15794547, -0.11407605, -0.08569234, -0.22760461, -0.0684349, -0.056124225, 0.057697117, -0.17370352, -0.1067098, 0.01200688, -0.0844233, 0.021350047, 0.040230103, 0.2460427, 0.12861617, -0.20010518, -0.04117598, 0.108262606, -0.21587169, 0.08462855, 0.16765952, 0.23465301, -0.050047856, 0.06431502, 0.13295794, -0.082111515, -0.014583048, 0.25335193, 0.022424368, 0.09381645, -0.24349947, 0.07514097, 0.015759528, 0.07880632, -0.10677571, -0.018863631, -0.29618862, -0.010490768, -0.0034816177, 0.00992417, 0.07749618, 0.001967706, 0.14799236, -0.33251375, 0.021180337]",False
