,publication_number,publication_date,country_code,family_id,title_text,abstract_text,uspc_code,cpc_code,ipc_code,refs,embedding_v1,valid
10,US-2009224880-A1,20090910,US,35457450,Apparatus and Method for Providing an Emergency Alert Function with Adjustable Volume Control,"An apparatus ( 20 ) such as a television signal receiver provides an emergency alert function that enables users to better control the volume level of aural alert outputs. According to an exemplary embodiment, the apparatus ( 20 ) includes a tuner ( 22 ) operative to tune a channel including a signal indicating an emergency event. A processor ( 27 ) is operatively coupled to the tuner ( 22 ) and enables an aural output if the signal activates the emergency alert function. The aural output exhibits a user selected volume corresponding to a parameter associated with the emergency alert function.","['340/7.5', '381/104.']",['G08B27/008'],"['G08B5/22', 'H03G3/00']","['US-2006005219-A1', 'US-2003169154-A1', 'US-6121885-A', 'US-2003193394-A1', 'US-2002124252-A1', 'US-5764131-A', 'US-4377345-A', 'US-6014077-A', 'US-5995553-A', 'US-6177873-B1', 'US-2007030155-A1']",",",False
11,US-2009286467-A1,20091119,US,42781490,Placement of gateways near service beams,"A method and system are presented for operating a multibeam satellite system involving positioning a plurality of service beams associated with a plurality of service beam coverage areas and positioning a feeder beam associated with a feeder beam coverage area. The feeder beam coverage area is at a proximity to at least one service beam coverage area. The feeder beam coverage area includes at least one gateway. Each of the plurality of service beam coverage areas uses a color. The at least near service beam coverage area uses at least one color from the plurality of colors. The feeder beam uses at least one color, excluding the at least one color used by the at least one near service beam coverage area.",['455/3.02'],['H04B7/2041'],['H04H20/74'],"['US-6937857-B2', 'US-2002122408-A1', 'US-7505736-B2', 'US-2004102156-A1', 'US-4689625-A', 'US-2007082609-A1', 'US-2004058646-A1', 'US-2006189274-A1', 'US-7233620-B2', 'US-6522864-B1', 'US-7006530-B2', 'US-7975008-B2', 'US-6567645-B1', 'US-2006211419-A1', 'US-2006056330-A1', 'US-7063267-B2', 'US-2003050008-A1', 'US-5513210-A', 'US-7068975-B2', 'US-2004185775-A1', 'US-2008146145-A1', 'US-7218931-B2', 'US-2002077099-A1', 'US-6449267-B1', 'US-6999720-B2', 'US-5608722-A', 'US-6744743-B2', 'US-7003021-B2', 'US-6542739-B1', 'US-7869759-B2', 'US-7016646-B2', 'US-7200360-B1', 'US-5805579-A', 'US-2005186980-A1', 'US-6243580-B1', 'US-6366761-B1', 'US-7653348-B2', 'US-5943608-A', 'US-7376417-B2', 'US-2005197060-A1', 'US-2004023658-A1', 'US-2003134594-A1', 'US-2007026867-A1', 'US-2005108374-A1', 'US-7979024-B2', 'US-6512749-B1', 'US-2006040612-A1', 'US-7092727-B1', 'US-7650379-B2', 'US-2003149986-A1', 'US-2006205347-A1', 'US-7181162-B2', 'US-7706746-B2', 'US-7907893-B2', 'US-2005058229-A1', 'US-2003143995-A1', 'US-7773942-B2', 'US-6879829-B2', 'US-2009023384-A1', 'US-2009137203-A1', 'US-6850732-B2', 'US-7039715-B2', 'US-7340213-B2', 'US-7215954-B1', 'US-7069036-B2', 'US-6085067-A', 'US-2007037514-A1', 'US-6295440-B2', 'US-6628921-B1', 'US-2006135060-A1', 'US-7999515-B2', 'US-2005118947-A1', 'US-7577400-B2', 'US-6859652-B2', 'US-7376418-B2', 'US-7890050-B2', 'US-6944450-B2', 'US-6993288-B2', 'US-2005164701-A1', 'US-6343210-B1', 'US-2002105976-A1', 'US-2003016649-A1', 'US-2004097192-A1', 'US-2011007686-A1', 'US-5640386-A', 'US-2004166801-A1', 'US-7382743-B1', 'US-2009081946-A1', 'US-6941138-B1', 'US-7574206-B2', 'US-6725013-B1', 'US-6788917-B1', 'US-2009170427-A1', 'US-7356343-B2', 'US-5408680-A', 'US-6987741-B2', 'US-2006181455-A1', 'US-2003022625-A1', 'US-6931245-B2']",",",False
12,US-2008158366-A1,20080703,US,39583315,Shared image device designation,"In certain aspects, receiving at least one motivating event at least partially at a processing shared image device. At least one designated attribute is transmitted at least partially from the processing shared image device, wherein the at least one designated attribute can be effected at least partially in response to the receiving the at least one motivating event at least partially at the processing shared image device. An obtained shared image is obtained at the processing shared image device that is obtained in accordance with the at least one motivating event, and is obtained at least partially in response to the transmitting the at least one designated attribute. The obtained shared image is processed to derive an at least one processed shared image at least partially at the processing shared image device.","['348/207.1', '348/E05.043', '348/E05.047']","['G03B17/20', 'H04N1/00132', 'H04N1/00164', 'H04N1/00137', 'H04N1/00347', 'H04N2201/0084', 'H04N2201/0037', 'H04N5/23293', 'H04N1/00448', 'H04N5/23203', 'H04N2101/00', 'H04N1/00244', 'H04N2201/001', 'H04N1/00172', 'H04N1/00159', 'H04N2201/0055']",['H04N5/225'],"['US-2003020814-A1', 'US-2005271251-A1', 'US-5889895-A', 'US-2005057687-A1', 'US-6198526-B1', 'US-2006044394-A1', 'US-7158175-B2', 'US-6992711-B2', 'US-2006072028-A1', 'US-2006061451-A1', 'US-6188383-B1', 'US-7196317-B1', 'US-5715487-A', 'US-2002171737-A1', 'US-6204877-B1', 'US-2003222998-A1', 'US-2002154221-A1', 'US-2005046707-A1', 'US-8350946-B2', 'US-7327385-B2', 'US-6539169-B1', 'US-2005013602-A1', 'US-2003025800-A1', 'US-2006083440-A1', 'US-5867614-A', 'US-2004183915-A1', 'US-7161619-B1', 'US-2005033760-A1', 'US-6034786-A', 'US-6701845-B2', 'US-6188431-B1', 'US-6512541-B2', 'US-6871010-B1', 'US-6801717-B1', 'US-2005018053-A1', 'US-2003007078-A1', 'US-6509931-B1', 'US-2004046885-A1', 'US-2002006786-A1', 'US-2008023232-A1', 'US-2002028060-A1', 'US-7872675-B2', 'US-6035323-A', 'US-2009033752-A1', 'US-2004090526-A1', 'US-2005013604-A1', 'US-2005052685-A1', 'US-2003037111-A1', 'US-5388197-A', 'US-7015954-B1', 'US-2002018137-A1', 'US-2004037540-A1', 'US-2003021455-A1', 'US-5612715-A', 'US-2003022298-A1', 'US-2003030731-A1', 'US-7015949-B1', 'US-6701058-B1', 'US-6678413-B1', 'US-2006010400-A1', 'US-6028585-A', 'US-6359649-B1', 'US-2005033991-A1', 'US-2004032517-A1', 'US-6710809-B1', 'US-2002015094-A1', 'US-2005058321-A1', 'US-6342887-B1', 'US-2006056056-A1', 'US-2002030749-A1', 'US-6356868-B1', 'US-2003018802-A1', 'US-2003058265-A1', 'US-2003016289-A1', 'US-6538692-B2', 'US-2002024607-A1', 'US-2005050043-A1', 'US-2005007471-A1', 'US-2010017289-A1', 'US-7327387-B2', 'US-2005028221-A1', 'US-6680748-B1', 'US-2006028553-A1', 'US-7333134-B2', 'US-2004008258-A1', 'US-2004056960-A1', 'US-6516154-B1', 'US-2003021591-A1', 'US-2004012686-A1', 'US-2005010407-A1', 'US-6522418-B2', 'US-2003039380-A1', 'US-2002028026-A1', 'US-7477296-B2', 'US-2002014954-A1', 'US-7460781-B2', 'US-2004017333-A1', 'US-6698021-B1', 'US-6876393-B1', 'US-6885395-B1', 'US-2004001145-A1', 'US-6515704-B1', 'US-7474338-B2', 'US-7339623-B2', 'US-6864911-B1', 'US-6775406-B1', 'US-6999626-B2', 'US-4249218-A', 'US-7650058-B1', 'US-2008192129-A1', 'US-6687877-B1', 'US-6535228-B1', 'US-2006023066-A1']",",",False
13,US-2014036667-A1,20140206,US,50025368,Rate Adaptation Using Network Signaling,"Systems, methods, and instrumentalities are disclosed to perform rate adaptation in a wireless transmit/receive unit (WTRU). The WTRU may receive an encoded data stream, which may be encoded according to a Dynamic Adaptive HTTP Streaming (DASH) standard. The WTRU may request and/or receive the data stream from a content server. The WTRU may monitor and/or receive a cross-layer parameter, such as a physical layer parameter, a RRC layer parameter, and/or a MAC layer parameter (e.g., a CQI, a PRB allocation, a MRM, or the like). The WTRU may perform rate adaption based on the cross-layer parameter. For example, the WTRU may set the CE bit of an Explicit Congestion Notification (ECN) field based on the cross-layer parameter. The WTRU may determine to request the data stream encoded at a different rate based on the cross-layer parameter, the CE bit, and/or a prediction based on the cross-layer parameter.",['370/230.'],"['H04L65/80', 'H04L47/38', 'H04L67/02', 'H04W28/0231', 'H04L65/4084', 'H04L47/26', 'H04L65/4092']",['H04W28/02'],"['US-2010195521-A1', 'US-2012087245-A1', 'US-2011170408-A1', 'US-8565081-B1', 'US-2013194937-A1', 'US-2010121977-A1', 'US-2012269153-A1', 'US-2013083656-A1', 'US-2012047230-A1', 'US-2011075563-A1', 'US-2008095185-A1', 'US-2013298170-A1', 'US-2013286868-A1', 'US-2010238805-A1', 'US-2012069927-A1', 'US-2011261695-A1']",",",False
14,US-7671783-B2,20100302,US,40954634,Radar reflector,A submarine warfare radar training system  10  includes an underwater vehicle  15  towing a float device  40  and a radar reflective target  45 . The radar reflective target  45  is configured as a hollow tube-shaped element  50  having circular open leading and trailing open circular end to allow water to flow through the target as it is towed. The target  45  includes a positive buoyancy material layer  60  and is horizontally oriented during towing. The float device  40  is configured to support the radar reflective target  45  open leading end above the water surface  30  as the float device  40  and radar reflective target  45  are towed along the water surface to deliver air into the hollow cross-section. The radar reflective target  45  has an adjustable RCS which can be increased or decreased by lengthening or shortening the radar reflective target.,"['342/9.', '342/8.', '342/5.']","['H01Q1/04', 'H01Q15/14']",['H01Q15/00'],"['US-4890568-A', 'US-4215862-A', 'US-6845728-B1', 'US-3952694-A', 'US-5838275-A', 'US-3959766-A', 'US-6225940-B1', 'US-4152933-A', 'US-5906199-A', 'US-6496447-B1', 'US-5421287-A', 'US-6864858-B1', 'US-5061929-A', 'US-5530445-A', 'US-2534710-A', 'US-6384764-B1', 'US-3938151-A', 'US-6570545-B1', 'US-6784825-B1']","[-0.121876255, -0.20396453, -0.0481628, -0.07235421, -0.025477186, -0.08863819, -0.039304923, -0.10382067, 0.1480244, -0.09121294, 0.03988262, 0.29474708, 0.10377004, -0.04665842, -0.043134175, 0.22185051, 0.14306517, 0.1588043, -0.2070339, 0.30889732, 0.014167323, 0.009015038, -0.18855095, 0.009590571, 0.116227835, -0.08824799, 0.052754648, -0.021695029, 0.12181986, 0.15298791, 0.14910851, -0.08452182, -0.090083174, 0.040161572, -0.14169705, 0.06267435, 0.057114713, -0.21403039, 0.070974365, 0.113032885, -0.16644913, 0.016959047, -0.07508403, 0.075400114, -0.10872783, -0.06585084, -0.14185436, 0.15373455, 0.060891777, -0.04783366, 0.13377365, -0.11388429, -0.12915412, -0.080296785, 0.07587091, -0.08450709, 0.02766429, 0.06345417, 0.21102297, 0.04065229, -0.034268532, 0.23732924, -0.19531925, 0.03182992]",True
15,US-8648492-B2,20140211,US,43464754,System and method of controlling a plurality of energy loads and energy supplies in a coordinated manner,"The operation and/or power of a plurality of energy loads and/or energy supplies configured to supply power to the energy loads are managed in a coordinated manner. The coordinated control over the energy loads and/or energy supplies may enable the execution of missions including a one or more objectives by energy loads with an enhanced efficiency, autonomy, and/or effectiveness. Aspects of the planning and/or management of execution of the missions may be automated according to predetermined rules and/or criteria.","['307/9.1', '307/29.', '307/18.']","['Y10T307/305', 'B60L11/1851', 'H02J3/14', 'G05D1/0088', 'B60R16/03', 'G05D1/10', 'B60R16/033', 'Y10T307/391', 'B63G2008/002', 'H02J4/00', 'B63G8/001']","['H02J3/00', 'H02J3/14', 'H02J1/10', 'H02J7/34', 'H02J3/38']","['US-2006261213-A1', 'US-2010102625-A1', 'US-6904385-B1', 'WO-2011103262-A1', 'US-2009234512-A1', 'US-2012197453-A1', 'US-7402978-B2', 'US-8362640-B2', 'US-2009106571-A1', 'US-2008019067-A1', 'US-6614204-B2', 'US-6252311-B1', 'US-2009144568-A1', 'US-6157527-A', 'US-2004174071-A1', 'US-2011278921-A1', 'US-8427002-B2', 'US-2006052905-A1', 'US-2008255782-A1', 'US-2008224892-A1', 'US-7428816-B2', 'US-8374729-B2', 'US-5020411-A', 'US-2003153216-A1', 'US-7719257-B2', 'US-2007128473-A1', 'US-7353653-B2', 'US-7188003-B2', 'US-2005252214-A1', 'US-2004095237-A1', 'US-4660332-A', 'US-2012223840-A1', 'US-2010145542-A1', 'US-2011012427-A1', 'US-2005084721-A1', 'US-6816466-B1', 'WO-2008113052-A1', 'US-2011174210-A1', 'US-2004001292-A1', 'US-8437882-B2', 'US-7379791-B2', 'US-2007137686-A1', 'US-2006049694-A1', 'US-2010030392-A1', 'US-2013229051-A1', 'US-2007128478-A1', 'US-2010225167-A1', 'US-2005008904-A1', 'US-2006228960-A1']","[0.07105071, -0.35911712, -0.097605534, -0.05233163, -0.18239477, -0.02224232, 0.2126128, -0.03262896, 0.20020726, -0.26435846, -0.13241136, 0.10222192, 0.21438545, 0.0914775, 0.040592305, 0.11340581, 0.016976843, -0.06463995, -0.043524005, 0.23144047, 0.02094161, -0.026072603, -0.13143602, -0.052150894, 0.11510782, -0.15233763, 0.14363989, 0.06482732, 0.024191294, -0.026624631, 0.10574651, -0.024628296, -0.118462786, 0.09188314, -0.15936618, 0.022955237, 0.00097121595, -0.15625551, -0.054535985, 0.045135386, 0.032192186, -0.05699465, 0.021143869, 0.104767635, 0.14260952, -0.0021268325, 0.05692977, 0.016119316, 0.04241015, 0.041683983, -0.14308575, -0.089205086, -0.11910903, 0.26420948, -0.005808928, 0.16436267, 0.05177356, -0.16108476, 0.022144815, 0.1744835, -0.010020547, 0.28481233, -0.07899638, 0.06384498]",True
16,US-7711322-B2,20100504,US,37574019,Underwater communications system and method,"An underwater communications system is provided that transmits electromagnetic and/or magnetic signals to a remote receiver. The transmitter includes a data input. A digital data compressor compresses data to be transmitted. A modulator modulates compressed data onto a carrier signal. An electrically insulated, magnetic coupled antenna transmits the compressed, modulated signals. The receiver that has an electrically insulated, magnetic coupled antenna for receiving a compressed, modulated signal. A demodulator is provided for demodulating the signal to reveal compressed data. A de-compressor de-compresses the data. An appropriate human interface is provided to present transmitted data into text/audio/visible form. Similarly, the transmit system comprises appropriate audio/visual/text entry mechanisms.","['455/502.', '367/904.', '343/719.', '340/850.', '367/901.', '455/40.', '455/98.', '367/142.', '455/96.', '455/72.', '367/131.']","['Y10S367/901', 'Y10S367/904', 'H04B13/02', 'Y10S367/91']",['H04B13/02'],"['US-5729134-A', 'US-6125080-A', 'US-6154179-A', 'WO-8704028-A1', 'US-6058071-A', 'US-6483865-B1', 'US-5894450-A', 'US-5598152-A', 'US-5579285-A', 'US-7496002-B2', 'GB-2163029-A', 'US-6677757-B2', 'US-6130859-A', 'US-7148691-B2', 'US-6967574-B1']","[-0.16527028, -0.11733824, -0.07799581, 0.17909211, -0.03681559, -0.1213713, -0.046820965, -0.18557039, -0.021508174, -0.012707441, -0.02790215, -0.043821722, -0.11933259, -0.017490005, 0.0818605, 0.08169141, 0.17672847, 0.12573211, -0.18434225, 0.25089097, 0.054609377, 0.051723603, -0.17981088, 0.09372366, 0.13459569, -0.06344978, 0.07398669, 0.032280922, 0.033354186, -0.09330902, 0.11387077, -0.13795443, -0.16733044, -0.07560192, -0.021070857, -0.124481514, -0.008795273, -0.1857155, -0.10770575, 0.3402994, -0.13707995, 0.1352182, -0.09496359, 0.019437714, 0.077776365, -0.11494821, 0.024997188, 0.09638401, -0.09698911, 0.046769008, -0.008157417, -0.042895667, 0.0010338235, 0.10085383, 0.015612394, 0.030212848, 0.0099389395, 0.014270641, 0.0682146, 0.032095585, 0.10887594, 0.3344869, -0.28881225, 0.22437665]",True
17,US-2012210836-A1,20120823,US,46651640,"Linear cutting assembly, linear cutting system, and net penetrating method",The problem of penetrating through nets and other objects is solved by cutting the object using a linear cutting assembly having a linear cutter arm that moves in an arc and pivots about an attachment point. The object is cut by a severing action caused by a moveable blade of the linear cutting arm moving back and forth across a stationary blade of the linear cutter arm. An underwater vehicle modified to incorporate an embodiment of the linear cutting assembly can cut a sufficiently large opening in the object to allow the vehicle to pass through.,"['83/759.', '114/312.', '114/221.A', '83/13.']","['Y10T83/04', 'B26D1/11', 'B26D2001/006', 'B63G9/00', 'Y10T83/6935', 'B63G2007/005', 'B26D1/0006', 'B26D2001/0066', 'B63C11/52', 'B63G2008/002', 'B63G8/001']","['B26D5/00', 'B26D1/30', 'B26D1/11', 'B63G8/00']","['US-1278005-A', 'US-1931772-A', 'US-893173-A', 'US-1247111-A']","[-0.11747972, -0.20981942, 0.027686432, -0.101992585, -0.055076197, -0.09177284, -0.025462931, -0.10710714, 0.06804455, -0.23336077, -0.12158701, 0.10378485, 0.13478824, -0.027478967, -0.15745525, 0.13293523, 0.2460467, 0.056605514, -0.2063572, 0.17418142, -0.1656715, -0.07781176, -0.26852286, 0.0051673222, 0.13134187, -0.07872275, 0.09286989, 0.21108997, -0.013053478, -0.009613186, 0.14508978, -0.09507803, -0.036084134, 0.044390205, -0.1730664, -0.006194073, 0.04189803, -0.13676797, -0.039565712, 0.101172715, -0.05731989, -0.11336203, -0.08651565, 0.06203421, -0.0340871, -0.170892, 0.13476986, 0.01378254, 0.02416996, -0.015838813, 0.17810467, -0.026617406, -0.12649804, 0.038825918, 0.105978675, 0.030411737, 0.058020912, -0.032085247, 0.23019224, 0.2529012, 0.15531887, 0.0801213, -0.20418851, 0.117866896]",True
18,US-2013007935-A1,20130110,US,44368363,Rocket Launch System and Supporting Apparatus,"A rocket launch system ( 1 ) includes a tubular rocket launcher carriage ( 2 ) with electromotive cableway traction drives ( 26 ) conveyed beneath a two axis pivot ( 63 ) anchored to the earth, elevated into a co-axial transfer tube ( 124, 143 ) leading to three primary tether cables ( 27 ) whose weight is offset by balloons ( 164 ). The carriage is conveyed to a docking station ( 166 ) supported into the stratosphere by a pair of secondary cables ( 184 ) suspended under an attachment frame ( 162 ) for tensioning balloons. The carriage is engaged by a carriage end gripper ( 196 ) guided by two secondary and two tertiary cables ( 186 ) and lifted by a lower hoist ( 198 ) guided by the secondary cables. This lower hoist is supported by an upper hoist ( 168 ) suspended from the tensioning balloons attachment frame. The carriage, which engages a lift ring ( 183 ) guided by two secondary cables, is elevated further, rotated as desired, with rocket release and nearly recoilless ejection during freefall of the carriage, with engine ignition occurring at a safe distance.","['244/33.', '2/2.13', '244/63.', '244/159.3', '2/2.11', '244/171.3']","['B64G2001/643', 'F41F3/04', 'F41F3/06', 'B64G6/00', 'B64G1/005']","['B64F1/04', 'B64G5/00', 'B64G1/14', 'F41F3/04', 'B64G6/00']","['US-2807194-A', 'US-3564611-A', 'US-3343536-A', 'US-3463150-A', 'US-6173922-B1', 'US-3363266-A', 'US-2011005869-A1', 'US-2987964-A', 'US-6224015-B1', 'US-2009184196-A1', 'US-3534407-A', 'US-4091464-A', 'US-2004040064-A1', 'US-2002167702-A1', 'US-3564609-A', 'US-4095593-A', 'US-6422506-B1', 'US-3559209-A', 'US-5924648-A', 'US-2004055067-A1', 'US-3173334-A', 'US-3437285-A', 'US-2013264413-A1', 'US-2949823-A', 'US-4995572-A', 'US-2009308237-A1', 'US-5294078-A', 'US-5115859-A', 'US-6158050-A', 'US-5153938-A', 'US-3487765-A', 'US-3032772-A', 'US-5697108-A', 'US-2008060101-A1', 'US-3534406-A', 'US-4055316-A', 'US-6981674-B1', 'US-5092129-A', 'US-3162088-A', 'US-3411156-A', 'US-3412730-A', 'US-6186039-B1', 'US-3536576-A', 'US-2010007218-A1', 'US-3405406-A', 'US-2006214053-A1', 'US-3191788-A']",",",False
19,US-7034678-B2,20060425,US,32074637,First responder communications system,"A First Responder Communications System (FRCS), also referred to as an Automated Incident Control System, is provided that supports inter-agency and intra-agency communications among first responders including fire, police, border patrol, emergency medical service, safety, and/or other agencies. The FRCS also supports communication among multiple on-scene agencies and various command and control personnel and increases situational awareness by automatically providing position information as well as other sensor information. Components of the FRCS integrate multiple communications channels including High Frequency (HF), Very High Frequency (VHF), Ultra High Frequency (UHF)/microwave, cellular, satellite, and Public Switched Telephone Network (PSTN). The FRCS also provides position and time information via Global Positioning System (GPS) and/or other positioning systems, and data from deployed and/or personal sensors to provide enhanced communications, command and control capabilities to the first responders and incident command.","['340/539.11', '340/539.13', '342/450.', '340/8.1', '342/357.52']","['G01S13/878', 'G01S5/0027', 'H04W76/50', 'G01S5/0289', 'H04W64/00', 'G01S5/0072', 'H04B7/18595', 'H04W4/90']","['G08B1/08', 'H04B7/185', 'G01S19/14', 'G01S5/02', 'G01S13/87', 'G01S3/02', 'H04W64/00', 'H04W4/22', 'H04L12/56', 'H04L12/28', 'G01S5/00']","['US-2001048364-A1', 'US-6243039-B1']",",",False
20,US-2003127558-A1,20030710,US,7703015,System and a method for detecting and countering laser threats and underwater objects for underwater vehicles,A system for underwater vehicles for detecting and countering laser threats includes laser detectors and associated equipment to be placed in an underwater vehicle for providing protection of underwater vehicles. Detectors for detecting lasers are arranged on the surface of the underwater vehicle and controlled by a laser warning receiver and a signal processor. The risk of detection of the underwater submarine by laser radiation is reduced as a result thereof. Equipment for detecting and diverting objects are also arranged on the surface of the vehicle. The equipment for detecting and diverting objects are connected together and controlled by a laser control processor. The laser control processor directly communicates with a system for guiding weapons and with the laser warning receiver and signal processor.,['244/3.16'],"['B63G8/28', 'F41H11/02', 'F41G7/224', 'G01S7/495', 'G01S7/4804']","['B63G8/28', 'F41H11/02', 'G01S7/48', 'F41G7/22', 'G01S7/495']","['US-6359710-B1', 'US-6603134-B1', 'US-4313181-A', 'US-3924232-A', 'US-5122801-A', 'US-5442358-A', 'US-6256263-B1', 'US-5483865-A', 'US-5747720-A', 'US-6437890-B1', 'US-4674874-A', 'US-5065024-A', 'US-5341718-A', 'US-3427611-A', 'US-4995101-A', 'US-6118066-A']","[-0.08171689, -0.0776894, -0.08749741, 0.0050082193, 0.029405016, 0.10639808, 0.038926236, -0.11024955, 0.0861467, -0.153141, -0.01952362, 0.2770365, 0.028611096, -0.112283416, -0.1039522, 0.13933586, 0.07823609, 0.120849535, -0.12214056, 0.27266872, 0.008269266, -0.074709095, -0.13539138, -0.0374595, 0.21673574, 0.012989054, 0.02928309, 0.25898555, 0.117262125, 0.004506302, -0.010741145, -0.09285306, -0.09650422, 0.0849246, -0.016653573, -0.0045521376, 0.10072804, -0.30465192, 0.07484465, 0.08646037, 0.05789642, -0.061423738, -0.26300573, 0.07395557, 0.0029587538, -0.084855825, -0.063512765, -0.02224207, -0.1276631, -0.018738965, -0.043357104, -0.101377994, -0.13354665, -0.0021713364, 0.070862845, 0.05485476, 0.20079839, 0.24070196, 0.05635476, 0.105155766, -0.11411777, 0.27963662, -0.1754264, 0.11669294]",True
21,US-8720579-B2,20140513,US,45563967,Emergency blowout preventer (EBOP) control system using an autonomous underwater vehicle (AUV) and method of use,"An autonomous underwater vehicle (AUV) may be programmed and launched to interface with an emergency blowout preventer which has been fitted, either when new or retrofitted, with an emergency BOP control system (EBOP). The EBOP is a “black box” drop-in solution for projects such as emergency well control that can be retrofitted to existing BOP systems or added to new BOP systems and comprises one or more control docking stations, each adapted to receive autonomous underwater vehicle (AUV); one or more interface units connected to the control docking station and used to provide an interface between the control docking station and a BOP; and the AUV which is dimensioned and configured to autonomously mate with the control docking station and effect controls of the BOP.","['166/363.', '166/341.', '166/364.', '166/85.4', '166/339.', '166/368.']",['E21B33/064'],['E21B33/06'],"['US-2009287414-A1', 'US-2009194290-A1', 'US-2012000646-A1', 'US-2011291854-A1', 'US-2007173957-A1', 'US-2009260830-A1', 'US-2009056936-A1', 'US-2013019964-A1', 'US-6032742-A']","[-0.01409948, -0.30044472, -0.009344453, -0.02982381, -0.14721534, -0.003957852, 0.17521939, -0.108217545, 0.049750187, -0.1522776, -0.10584434, 0.06525347, 0.04709454, 0.08208086, -0.053508185, 0.10647694, 0.10906287, -0.15683071, -0.22553861, 0.2862117, 0.10868599, -0.11652886, -0.18029971, -0.11788888, 0.25492796, -0.040594332, -0.005413897, 0.10708796, 0.020017719, 0.009488133, 0.17030801, 0.09365124, -0.14560245, -0.11848202, -0.13667528, 0.0029762413, 0.016809456, -0.29112676, 0.028063651, 0.051256485, -0.005944002, -0.1283094, 0.0070968326, -0.11085363, 0.16485918, -0.046225622, 0.066126384, 0.069206886, -0.08164549, -0.18355465, 0.04633937, -0.08830648, -0.01944268, 0.092303574, 0.06292809, -0.067795224, 0.066674255, -0.106930315, 0.073491804, 0.1234382, -0.070056215, 0.21640919, -0.2091357, 0.11513381]",True
22,US-2011114006-A1,20110519,US,43589567,Unmanned underwater vehicle and device for connection of an optical waveguide cable to an unmanned underwater vehicle,"Unmanned underwater vehicles ( 1 ) which can be controlled from a carrier platform ( 2 ) by an optical waveguide cable ( 3 ) can be used for widely differing missions. For mine countermeasures, the loss of the underwater vehicle ( 1 ) is often accepted, with the optical waveguide cable ( 3 ) also being destroyed by the explosion. To reduce the costs of a mission of the underwater vehicle, the invention provides for the optical waveguide cable ( 3 ) to be connected to the underwater vehicle ( 1 ) via a connecting device ( 4 ). 
     The connecting device ( 4 ) comprises a connecting cable ( 8 ) and connecting elements ( 11, 12 ) at the ends ( 9, 10 ) of the connecting cable ( 8 ) for an optical waveguide cable ( 3 ) at one end and for an unmanned underwater vehicle ( 1 ) at the other end.","['385/70.', '385/75.', '114/312.', '385/55.']","['B63C11/34', 'G02B6/4427', 'G02B6/4471']","['G02B6/38', 'B63G8/00']","['US-2003021556-A1', 'US-4682848-A', 'US-6390012-B1', 'US-2009151617-A1', 'US-2006067792-A1', 'US-2011168075-A1', 'US-5224189-A', 'US-7621229-B2', 'US-2010080524-A1', 'US-2008087186-A1', 'US-2004264912-A1', 'US-6279501-B1', 'US-2009087152-A1', 'US-2010212574-A1', 'GB-2462641-A', 'US-4468157-A', 'US-7878138-B2', 'US-4010619-A', 'US-2012067267-A1', 'US-6152609-A']","[-0.095993064, -0.18066552, -0.04558679, 0.09287126, -0.08867506, -0.014659805, 0.096634045, -0.012983748, -0.028881384, -0.09937255, -0.12814674, 0.037704688, 0.077680424, -0.08595434, -0.086580634, 0.06542893, 0.11839358, 0.16358078, -0.32248515, 0.18379746, -0.1256314, -0.15110701, -0.23906139, -0.25051853, 0.25727895, -0.08442092, -0.07259603, 0.19050592, 0.086921126, 0.09216368, 0.15342149, 0.08346692, -0.0973708, 0.0703868, -0.15327097, -0.012867176, 0.07367224, -0.1741893, 0.10260548, 0.1639699, 0.1562342, 0.09562004, -0.11096707, -0.03679814, 0.1299639, -0.09504288, 0.0006392973, 0.09722452, 0.059108198, -0.017295167, 0.057811696, -0.20074463, -0.049284875, -0.014488302, 0.07040216, -0.100302085, 0.05488064, -0.05511632, 0.10549689, 0.1283535, -0.08055989, 0.16556135, -0.12644644, 0.18730436]",True
