,publication_number,publication_date,country_code,family_id,title_text,abstract_text,uspc_code,cpc_code,ipc_code,refs,embedding_v1,valid
1649,US-8369238-B2,20130205,US,45096162,"Method, network, and computer product for flow based quality of service","A method, network, and computer program product are provided for traffic flow quality of service. A quality of service priority table is received for services defined by a user at the network, and the quality of service priority table includes quality of service levels for the services. Traffic flows are determined to correspond to packets being communicated over the network for the user. The traffic flows are mapped to services. The traffic flows are mapped to the quality of service levels for the services. The quality of service levels are assigned to the traffic flows as assigned quality of service levels corresponding to the services. Each of the traffic flows is routed over the network according to its assigned quality of service levels, respectively.","['370/252.', '709/226.']","['H04L41/5022', 'H04L47/20', 'H04L47/12', 'H04L41/5067', 'H04L47/2433']",['G08C15/00'],"['US-2009119396-A1', 'US-2004179515-A1', 'US-2006045128-A1', 'US-7710989-B2']",",",False
1650,US-8631674-B2,20140121,US,42238966,"Devices, systems and methods for automated wire bending","Devices, systems and methods are disclosed which relate to a wire bending apparatus capable of both on and off-plane nose and mandrel bends. Exemplary embodiments of the present invention incorporate a center turret cluster with a plurality of radii possible, a nose-bending mandrel, and a mandrel-bending mandrel. This apparatus forms a bending head that is attached to a CNC wire bending machine. This combination allows increased flexibility in forming complex wire forms and cuts down secondary operations, such as operations from robot arms, sometimes associated with CNC wire bending. In addition, the turret cluster position in the center allows for bending support with mandrel bends or nose bending on the back side of the bending head, usually 180 degrees away from the normal bending area. This allows the manufacturing of double end-loop forms without the addition of external clamps or robotic manipulation.","['72/306.', '72/307.']","['B21D11/12', 'B21F1/06', 'B21D7/12', 'B21F1/00']",['B21D11/00'],"['US-3991600-B1', 'US-2003010084-A1', 'US-3402588-A', 'JP-2002143960-A', 'US-2007234775-A1', 'US-2007256466-A1', 'US-5203195-A', 'US-2002104361-A1', 'US-3991600-A', 'US-468584-A']",",",False
1651,US-8295589-B2,20121023,US,44972527,Spatially registering user photographs,"Photographs of an object may be oriented with respect to both the geographic location and orientation of the object by registering a 3D model derived from a plurality of photographs of the objects with a 2D image of the object having a known location and orientation. For example, a 3D point cloud of an object created from photographs of the object using a Photosynth™ tool may be aligned with a satellite photograph of the object, where the satellite photograph has location and orientation information. A tool providing scaling and rotation of the 3D model with respect to the 2D image may be used or an automatic alignment may be performed using a function based on object edges filtered at particular angles. Once aligned, data may be recorded that registers camera locations for the plurality of photographs with geographic coordinates of the object, either absolute latitude/longitude or relative to the object.","['382/298.', '382/154.', '382/294.', '382/296.', '382/297.']","['G06T17/05', 'G06T2219/2016', 'G06K9/00', 'G06T19/20', 'G06T2210/56']","['G06K9/32', 'G06K9/00']","['US-6434265-B1', 'US-2005089213-A1', 'US-6324469-B1', 'US-2008291217-A1', 'US-2011282578-A1', 'US-2009002394-A1', 'US-7386394-B2', 'US-2007258642-A1', 'US-7612773-B2', 'US-7148892-B2', 'US-2008246759-A1', 'US-2010166294-A1', 'US-2009237510-A1', 'US-6571024-B1', 'WO-2009089125-A2', 'US-8184129-B2', 'US-2006140473-A1']","[0.13774723, -0.13032633, -0.05451532, -0.12087109, -0.07433771, -0.07171563, -0.019648932, -0.1405486, 0.19328536, -0.15215665, -0.069760874, 0.22114281, 0.07837666, 0.09086196, -0.11554498, 0.109011985, 0.06509155, 0.10473764, 0.089374445, 0.26588306, 0.17083149, 0.14758074, -0.14550976, 0.08099054, -0.01615231, 0.024421385, 0.20152615, 0.061820935, 0.10856008, -0.022419034, 0.23437129, -0.035896998, -0.046262518, 0.01639852, -0.13963728, -0.0056591723, 0.023555502, -0.04223841, -0.086843684, 0.09991657, -0.37364134, -0.24289772, 0.0048969444, 0.04621217, -0.14719638, -0.1861046, 0.044972997, 0.06611031, 0.06129107, -0.13712974, 0.046835124, -0.033576157, -0.0070759323, 0.15504901, -0.020339804, 0.074669965, 0.097182535, 0.12304164, -0.21217678, 0.08239888, -0.1467628, 0.07352789, -0.036514413, 0.097231984]",True
1652,US-8058987-B1,20111115,US,44906933,Satellite aided location tracking with user interface,"A satellite aided location tracking and data services with user interface. A graphical user interface is provided that enables users to monitor the status of movable assets. Detailed information in a position history enables the user to obtain status information (e.g., starts and stops) at each position report. This status information promotes visibility into the journey of each movable asset.","['340/539.13', '340/539.23', '455/456.1', '340/573.4', '340/572.1', '455/456.4']","['G08B5/22', 'G08B21/18', 'G06Q10/0833', 'G06Q10/047']",['G08B1/08'],"['US-2006099969-A1', 'US-2005104745-A1', 'US-2007273558-A1', 'US-2007285260-A1', 'US-7498925-B2', 'US-7042361-B2', 'US-2008108370-A1', 'US-6072396-A', 'US-5949333-A', 'US-2005253703-A1', 'US-7486174-B2']",",",True
1653,US-4558302-A,19851210,US,24011192,High speed data compression and decompression apparatus and method,"A data compressor compresses an input stream of data character signals by storing in a string table strings of data character signals encountered in the input stream. The compressor searches the input stream to determine the longest match to a stored string. Each stored string comprises a prefix string and an extension character where the extension character is the last character in the string and the prefix string comprises all but the extension character. Each string has a code signal associated therewith and a string is stored in the string table by, at least implicitly, storing the code signal for the string, the code signal for the string prefix and the extension character. When the longest match between the input data character stream and the stored strings is determined, the code signal for the longest match is transmitted as the compressed code signal for the encountered string of characters and an extension string is stored in the string table. The prefix of the extended string is the longest match and the extension character of the extended string is the next input data character signal following the longest match. Searching through the string table and entering extended strings therein is effected by a limited search hashing procedure. Decompression is effected by a decompressor that receives the compressed code signals and generates a string table similar to that constructed by the compressor to effect lookup of received code signals so as to recover the data character signals comprising a stored string. The decompressor string table is updated by storing a string having a prefix in accordance with a prior received code signal and an extension character in accordance with the first character of the currently recovered string.","['341/95.', '341/51.']","['G06T9/005', 'H03M7/3088']","['H03M7/30', 'H03M7/40', 'H04B14/04', 'G11B20/10', 'H04L23/00', 'G06F5/00', 'G06T9/00', 'H03M7/46']",['US-4464650-A'],",",False
1654,US-2006229904-A1,20061012,US,25322633,Music distribution systems,"Music is blanket transmitted (for example, via satellite downlink transmission) to each customer&#39;s user station where selected music files are recorded. Customers preselect from a list of available music in advance using an interactive screen selector, and pay only for music that they choose to playback for their enjoyment. An antipiracy WID tag” is woven into the recorded music so that any illegal copies therefrom may be traced to the purchase transaction. Music is transmitted on a fixed schedule or through an active scheduling process that monitors music requests from all or a subset of satellite receivers and adjust scheduling according to demand for various CD&#39;s. Receivers store selections that are likely to be preferred by a specific customer. In those instances where weather conditions, motion of atmospheric layers or dish obstructions result in data loss, the system downloads the next transmission of the requested CD and uses both transmissions to produce a “good copy”. In conjunction  20  with the blanket transmission of more popular music, an automated CD manufacturing facility may be provided to manufacture CD&#39;s that are not frequently requested and distribute them by ground transportation.","['705/52.', '705/902.']","['H04H2201/50', 'H04H60/06', 'H04N21/8106', 'H04N21/8113', 'H04N21/262', 'H04H60/17', 'H04H60/27', 'H04H60/63', 'G11B2220/2529', 'H04H60/18', 'H04H60/21', 'H04H60/22', 'G11B27/034', 'H04H20/08', 'G06Q30/06', 'H04H20/40', 'H04H60/33', 'H04N21/8355', 'G06Q20/1235', 'H04N7/165', 'H04H60/98', 'H04N21/63345', 'H04H60/11', 'G11B2220/41', 'G11B2220/2562', 'H04H60/23', 'H04N21/472', 'G07F17/0014', 'H04H20/74', 'H04N21/6143', 'H04H20/16', 'H04N21/44204', 'H04H20/31', 'G11B2220/2545', 'H04H60/65', 'G11B27/031', 'H04N21/2543']","['G06Q20/12', 'G06Q99/00', 'H04N7/16', 'H04H60/17', 'H04H60/27', 'G06Q30/06', 'G07F17/16', 'G11B27/034', 'H04H60/65', 'G11B27/031', 'H04H60/21']","['US-2003004796-A1', 'US-6072982-A', 'US-5878017-A', 'US-7487128-B2', 'US-7047302-B1', 'US-7209900-B2', 'US-5903262-A', 'US-2002112243-A1', 'US-6728713-B1', 'US-2003028888-A1', 'US-6850901-B1', 'US-4071875-A', 'US-7263188-B2', 'US-6772331-B1', 'US-7370016-B1', 'US-6728271-B1', 'US-2003036974-A1', 'US-2002066025-A1', 'US-6783886-B1', 'US-7169334-B2', 'US-6529526-B1', 'US-5387942-A', 'US-7006974-B2', 'US-2002028024-A1', 'US-6732366-B1', 'US-7263497-B1', 'US-5933499-A', 'US-6201777-B1', 'US-2005010949-A1', 'US-5410344-A', 'US-5926230-A', 'US-4766581-A', 'US-2007028276-A1', 'US-2006099968-A1', 'US-6999946-B2', 'US-5105418-A', 'US-7197758-B1', 'US-6247047-B1', 'US-2003149989-A1', 'US-6247130-B1', 'US-6842522-B1', 'US-2003067554-A1', 'US-5729516-A', 'US-5545454-A', 'US-7233781-B2', 'US-5734781-A', 'US-6574424-B1', 'US-6990678-B2', 'US-7032237-B2', 'US-6881465-B2', 'US-5914712-A', 'US-6343738-B1', 'US-7499564-B2', 'US-6760442-B1', 'US-2002112235-A1', 'US-5959945-A', 'JP-H10290441-A', 'US-2002095357-A1', 'US-5292568-A', 'US-6226618-B1', 'US-7032327-B1', 'US-6889383-B1', 'US-6931534-B1', 'US-2002103699-A1', 'US-2004103439-A1', 'US-6025868-A', 'US-6778678-B1', 'US-6504798-B1', 'US-2006195548-A1', 'US-6198875-B1', 'US-6041316-A', 'US-6756997-B1', 'US-6228440-B1', 'US-6238763-B1', 'US-6023451-A', 'US-6112192-A', 'US-2002120925-A1', 'US-6735251-B2', 'US-5393993-A', 'US-6265424-B1', 'US-6243350-B1', 'US-6519571-B1', 'US-5771334-A', 'US-2005097599-A1', 'US-5745569-A', 'US-2007110240-A1', 'US-7039684-B2', 'US-5440334-A', 'US-6718551-B1', 'US-2007186272-A1', 'US-4071857-A', 'US-5914774-A', 'US-5598397-A', 'US-6011722-A', 'US-4613901-A', 'US-2004083492-A1', 'US-4845700-A', 'US-7539110-B2', 'US-7191153-B1', 'US-6029045-A', 'US-2003061607-A1']","[0.014782802, -0.1361479, -0.08814831, 0.07625235, -0.14867453, -0.03484619, 0.032581445, 0.01802646, 0.12127542, -0.18972929, 0.070264794, 0.039679926, 0.02533916, 0.062756985, 0.12608355, 0.011619185, 0.026169958, 0.14375034, 0.11367392, 0.12344644, 0.22137284, 0.14904144, 0.0004405986, 0.04891976, -0.11115748, -0.04824663, 0.09432584, 0.08021969, 0.08790856, -0.0054771802, 0.09493623, -0.05383725, -0.054077994, -0.14584258, -0.23231265, -0.022960553, -0.0051478404, -0.14067246, -0.017042192, 0.19109091, -0.065458424, 0.004942926, 0.1673376, 0.17258689, 0.14639786, -0.035684485, -0.14834286, 0.08062708, -0.024703784, 0.13756147, -0.08630349, 0.1868231, 0.054467414, 0.19484277, 0.08684268, -0.0032065844, -0.014835471, 0.2574566, -0.32904482, 0.08019405, -0.039429735, 0.20928992, -0.3148444, 0.08741024]",True
1655,US-5903007-A,19990511,US,25413928,Method and apparatus compensating for radiance variations in horizon sensing,"A multiple detector array is positioned in a satellite orbiting the earth for determining the attitude of the satellite with respect to the earth by detecting the earth&#39;s horizon. The multiple array of spaced detectors are mounted on a horizon sensor with a space detector viewing space, a horizon detector, with a field of view straddling the horizon and outer space space, a detector viewing the earth, and a gradient detector viewing the earth. Individual signals from these detectors are amplified and processed such that any gradients between the two earth viewing detectors are used to provide radiance compensation to correct for radiance errors in sensing the true position of the horizon.","['244/171.', '250/349.', '250/342.']","['B64G1/365', 'G05D1/0883', 'G01C21/025', 'G01S3/7868']","['G01C21/02', 'G01S3/786', 'G05D1/08', 'B64G1/36']","['US-3714432-A', 'US-5744801-A', 'US-3551681-A', 'US-3486024-A', 'US-4785169-A', 'US-5399862-A', 'US-5477052-A', 'US-5079419-A']","[0.05416624, 0.10623915, -0.18028353, -0.12847191, 0.13758086, 0.0023659263, -0.06051737, 0.070880264, 0.2677296, -0.08041992, 0.031775944, 0.14159457, 0.29624176, -0.08042991, 0.08819399, -0.0050759073, 0.045809343, 0.08744401, -0.118839696, 0.08653598, 0.12615216, -0.07275102, -0.19489315, 0.06861629, 0.011125432, -0.06752679, 0.15819499, 0.070804134, 0.04527242, 0.17973192, 0.18562412, -0.25428987, -0.08896108, 0.0387185, 0.09980405, 0.15762454, 0.021294339, -0.18264176, 0.05348421, 0.03684033, -0.1561558, -0.1124293, 0.060001597, -0.08888379, -0.05614624, -0.13754202, -0.080651745, 0.03074197, 0.0032768555, 0.012996708, -0.0123181585, -0.12006366, -0.09037104, 0.15797655, -0.046574518, -0.04995678, 0.20401178, 0.22926022, -0.12634423, 0.09465506, -0.06290753, 0.24659234, -0.13637568, 0.17078559]",True
1656,US-8645988-B2,20140204,US,36698572,Content personalization for digital content,"A method of providing personalized content to a user is disclosed. In particular, the method relates to receiving incoming content that includes primary content being content originally intended for use in a program and personalized replacement content being content for replacing the primary content in the program. If the personalized replacement content is determined to be more appropriate than the primary content, based upon personalization parameters, then the primary content is substituted with the personalized replacement content.","['725/46.', '725/34.', '725/32.']","['H04N21/4532', 'H04N21/4755', 'H04N5/4401', 'H04N21/4331', 'H04N21/812', 'H04N21/4667', 'H04N21/44016', 'H04N21/478']","['G06F13/00', 'H04N7/10', 'H04N7/025', 'H04N5/445', 'G06F3/00']","['US-2002021805-A1', 'US-6138237-A', 'US-5481627-A', 'US-2003152224-A1', 'US-5608448-A', 'US-4521853-A', 'US-2006115083-A1', 'US-2006029060-A1', 'US-5850218-A', 'US-6199053-B1', 'US-7039938-B2', 'US-2002044658-A1', 'US-4712238-A', 'US-6456985-B1', 'US-2003035540-A1', 'US-5784464-A', 'US-5949881-A', 'US-4634808-A', 'US-5122873-A', 'US-5539828-A', 'US-2002196939-A1', 'US-6904520-B1', 'US-6453115-B1', 'US-2002188567-A1', 'US-5469216-A', 'US-7146007-B1', 'US-5915018-A', 'US-2002170053-A1', 'US-2004064688-A1', 'US-6069647-A', 'US-2002094084-A1', 'US-5398078-A', 'US-6012144-A', 'US-6278783-B1', 'US-2004049690-A1', 'US-6064748-A', 'US-6055315-A', 'US-5208816-A', 'US-2005094808-A1', 'JP-2003330897-A', 'US-2007028264-A1', 'US-8051443-B2', 'US-5420866-A', 'US-2006174264-A1', 'US-5796829-A', 'US-6650754-B2', 'US-2006136976-A1', 'US-6640145-B2', 'US-5526427-A', 'US-6292892-B1', 'US-5381481-A', 'US-2003021412-A1', 'CA-2328645-C', 'US-2004037421-A1', 'US-5196931-A', 'US-6389533-B1', 'US-2003188164-A1', 'US-4703352-A', 'US-2003084457-A1', 'US-5805712-A', 'US-6108422-A', 'US-5629981-A', 'US-5023710-A', 'US-5787179-A', 'US-5805700-A', 'US-2003104717-A1', 'US-2004139337-A1', 'US-5757417-A', 'US-6058192-A', 'US-6430361-B2', 'US-6028932-A', 'US-2001030959-A1', 'US-6377589-B1', 'US-6415101-B1', 'US-2003159140-A1', 'US-6976166-B2', 'EP-0720374-A1', 'US-6055314-A', 'US-2003063615-A1', 'US-6026164-A', 'US-4815078-A', 'US-6519693-B1', 'US-2004073917-A1', 'US-6697489-B1', 'US-6240553-B1', 'US-5241381-A', 'US-7139398-B2', 'US-5444491-A', 'US-2003026423-A1', 'US-5159452-A', 'US-2006143655-A1', 'US-5319707-A', 'EP-0527611-B1', 'US-5539823-A', 'US-2005097596-A1', 'US-5732346-A', 'EP-0610587-B1', 'US-2003145329-A1', 'US-5438369-A', 'US-5590202-A', 'US-5894516-A', 'US-6233577-B1', 'US-5481554-A', 'US-2003081776-A1', 'US-5894320-A', 'US-5973722-A', 'US-5606359-A', 'US-6192131-B1', 'EP-1187483-B1', 'US-2003152226-A1', 'US-2002047915-A1', 'US-5625715-A', 'US-6088450-A', 'US-2003156718-A1', 'US-2003149475-A1', 'US-5018197-A', 'US-2002144626-A1', 'US-6654389-B1', 'US-5144664-A', 'US-6543053-B1', 'US-2004141314-A1', 'US-5247575-A', 'US-5455862-A', 'US-2003157140-A1', 'US-5124117-A', 'US-6463152-B1', 'US-2003115595-A1', 'US-2005129233-A1', 'EP-0674441-B1', 'US-2003159152-A1', 'US-4381519-A', 'US-5757909-A', 'US-5535276-A', 'US-6215484-B1', 'US-6266416-B1', 'US-6330672-B1', 'US-5598214-A', 'US-6230266-B1', 'US-6185369-B1', 'EP-0833517-B1', 'US-5973679-A', 'US-5471501-A', 'US-5583576-A', 'US-2003097662-A1', 'US-6157719-A', 'US-6826185-B1', 'US-2003123849-A1', 'US-5917915-A', 'US-6002393-A', 'US-6314569-B1', 'US-5617333-A', 'US-7151831-B2', 'US-5582470-A', 'US-6115821-A', 'US-2002129243-A1', 'US-2004086127-A1', 'US-5751280-A', 'US-6557031-B1', 'US-2005169473-A1', 'US-6292568-B1', 'US-6449718-B1', 'US-5754650-A', 'US-5805762-A', 'US-4785361-A', 'US-5852470-A', 'US-2002090090-A1', 'US-2005036067-A1', 'US-5491748-A', 'US-7120250-B2', 'US-6459427-B1', 'US-5600721-A', 'US-5949877-A', 'US-6230194-B1', 'US-6189096-B1', 'US-2004158721-A1', 'US-2006153379-A1', 'US-5400401-A', 'US-2002097322-A1', 'US-6073122-A', 'US-5473692-A', 'US-6389537-B1', 'US-5897218-A', 'US-5555305-A', 'US-4887296-A', 'US-2004187161-A1', 'US-6065050-A', 'US-5802176-A', 'US-5809147-A', 'EP-0866615-B1', 'US-2001042043-A1', 'US-4803725-A', 'US-6772340-B1', 'US-2005102702-A1', 'US-6072872-A', 'US-2005097597-A1', 'US-6697944-B1', 'EP-0471373-B1', 'US-5852290-A', 'US-2004078575-A1', 'EP-0558016-B1', 'US-2005097598-A1', 'US-6415031-B1', 'US-6263506-B1', 'US-5796786-A', 'US-6378130-B1', 'US-2003133570-A1', 'EP-0596826-B1', 'US-6643298-B1', 'US-5923486-A', 'US-2005094809-A1', 'US-2002056093-A1', 'US-5870474-A', 'US-5434716-A', 'US-6505032-B1', 'US-6529526-B1', 'US-2003222994-A1', 'US-4989245-A', 'US-4772947-B1', 'US-5416847-A', 'US-5999622-A', 'US-2004088541-A1', 'US-6118873-A', 'US-5561713-A', 'US-6640305-B2', 'US-2002194613-A1', 'US-2002026587-A1', 'US-6247127-B1', 'US-5138659-A', 'US-5237610-A', 'US-5379072-A', 'US-5717814-A', 'US-6788690-B2', 'US-5485577-A', 'US-7124938-B1', 'US-6477649-B2', 'US-5151782-A', 'US-2003108199-A1', 'US-6587561-B1', 'US-4890161-A', 'US-6424717-B1', 'US-6021199-A', 'US-2003084284-A1', 'US-3852519-A', 'US-5930361-A', 'US-4924310-A', 'US-2002046406-A1', 'US-2002083439-A1', 'US-5787171-A', 'US-6609039-B1', 'US-7124303-B2', 'US-6266480-B1', 'US-2005063541-A1', 'US-5568552-A', 'US-6134551-A', 'US-2002150239-A1', 'US-6011849-A', 'US-6466671-B1', 'US-6049613-A', 'US-2003204717-A1', 'US-5699429-A', 'US-2006112344-A1', 'US-6307939-B1', 'US-7058806-B2', 'US-6272538-B1', 'US-6289455-B1', 'US-4944006-A', 'US-5091936-A', 'US-6681326-B2', 'US-6678740-B1', 'US-4995080-A', 'US-2005192904-A1', 'US-6590979-B1', 'US-6256747-B1', 'US-7010685-B1', 'US-4703351-A', 'US-2006168616-A1', 'US-7155012-B2', 'US-5652795-A', 'US-4722003-A', 'US-5917830-A', 'US-2003190054-A1', 'US-5940738-A', 'US-6181334-B1', 'US-5416651-A', 'US-6324288-B1', 'US-7500258-B1', 'US-6718551-B1', 'US-5742680-A', 'US-7254234-B2', 'US-6229895-B1', 'US-5237424-A', 'US-6057872-A', 'US-2003172381-A1', 'US-6311012-B1', 'US-5825879-A', 'US-2005141713-A1', 'US-5142537-A', 'US-2003035543-A1', 'US-2003174844-A1', 'US-2003123664-A1', 'US-6029045-A', 'US-6185546-B1', 'US-2003198223-A1', 'US-6236727-B1', 'US-4953023-A', 'US-2002083438-A1', 'US-2003174837-A1', 'US-6754276-B1', 'US-5258835-A', 'US-5663764-A', 'US-5594507-A', 'EP-0680209-B1', 'US-2002013943-A1', 'US-5583863-A', 'US-5933500-A', 'US-6732367-B1', 'US-5751813-A', 'US-2006026926-A1', 'US-2002108035-A1', 'US-5528608-A', 'US-2003226149-A1', 'US-4802215-A', 'US-6816703-B1', 'US-5999698-A', 'US-5144662-A', 'US-2003159139-A1', 'US-2004165586-A1', 'US-2004181666-A1', 'US-6351538-B1', 'US-6072873-A', 'US-2004088552-A1', 'US-6204843-B1', 'US-5428403-A', 'US-6058186-A', 'US-2003026523-A1', 'US-6209098-B1', 'US-7242766-B1', 'US-2003072555-A1', 'US-5818934-A', 'US-6442689-B1', 'US-2002059425-A1', 'US-2004123094-A1', 'US-6550008-B1', 'US-2006130119-A1', 'US-5341425-A', 'US-2005004875-A1', 'US-4788589-A', 'US-5923755-A', 'US-7146627-B1', 'US-2006130121-A1', 'US-2005097614-A1', 'US-6226618-B1', 'US-4419693-A', 'US-2002109707-A1', 'US-5768539-A', 'US-4772947-A', 'US-6005561-A', 'US-6707696-B1', 'US-6154206-A', 'US-2002184506-A1', 'US-6698020-B1', 'US-5751743-A', 'US-2003081630-A1', 'US-6510554-B1', 'US-5815146-A', 'US-6105134-A', 'US-2004049688-A1', 'US-5742681-A', 'US-4739510-A', 'US-6549229-B1', 'US-2004049691-A1', 'US-4845560-A', 'US-5666293-A', 'US-5574787-A', 'US-2005028193-A1', 'US-2003046686-A1', 'US-5359694-A', 'US-6021201-A', 'CA-2389247-A1', 'US-4700387-A', 'US-5327502-A', 'US-2008127251-A1', 'US-5325432-A', 'US-4710811-A', 'US-2004003008-A1', 'US-6445738-B1', 'US-5922048-A', 'US-2004047470-A1', 'US-2003009669-A1', 'US-2004049694-A1', 'US-5796840-A', 'US-6115851-A', 'US-5615265-A', 'US-6061451-A', 'US-5703889-A', 'US-6246720-B1']",",",False
1657,US-5779195-A,19980714,US,24577693,Satellite assembly having modular common bus components,"A satellite assembly (60, 68, 70) is formed from any number of bus modules (22) which have a substantially common shape and interior space volume. Each bus module (22) includes a structural frame (20) which is part of a structural subsystem and at least one and possibly all of a propulsion subsystem (28), a power subsystem (30), a thermal subsystem (32), an attitude, orientation and control subsystem (34), a telemetry, tracking and control subsystem (42) and a payload subsystem (44). Within each bus module (22), the subsystems are substantially non-redundant. Bus modules (22) attach together permanently or temporarily through attachment mechanisms (36). Permanent attachment is used to form large and/or redundancy within the satellites. Temporary attachment is used to increase the structural rigidity of individual bus modules (22) for launch purposes, then the assembly (60) is decomposed into individual satellites.",['244/173.1'],"['B64G2001/1092', 'B64G1/002', 'B64G1/1085', 'B64G1/007', 'H04B7/18515', 'B64G1/10', 'B64G1/641', 'B64G1/22']","['H04B7/185', 'B64G1/00', 'B64G1/64', 'B64G1/10', 'B64G1/22']","['US-4880187-A', 'US-4834325-A', 'US-4395004-A', 'US-5411226-A']",",",False
1658,US-7295807-B2,20071113,US,27535996,Methods and systems for configuring satellite antenna cell patterns in response to terrestrial use of satellite frequencies,Space-based wireless radiotelephone communications are provided in a satellite footprint over a satellite radiotelephone frequency band. The satellite footprint is divided into satellite cells in which satellite radiotelephone frequencies of the satellite radiotelephone frequency band are spatially reused. At least one of the satellite radiotelephone frequencies that is assigned to a given satellite cell in the satellite footprint is terrestrially reused outside the given satellite cell. A radiation pattern of at least the given satellite cell is modified to reduce interference with the at least one of the satellite radiotelephone frequencies that is terrestrially reused outside the given satellite cell.,"['370/316.', '455/12.1', '455/63.1', '455/428.', '455/447.', '455/427.']","['H04B7/216', 'H04W16/02', 'H04B7/18513', 'H04B7/18563', 'H04B7/18543']","['H04W36/14', 'H04B7/216', 'H04B7/185', 'H04W16/02']","['US-5446756-A', 'US-6052586-A', 'US-6198730-B1', 'US-5848060-A', 'US-6937857-B2', 'US-2002122408-A1', 'US-6148176-A', 'US-5884142-A', 'US-5448623-A', 'US-6072430-A', 'US-6240124-B1', 'US-2004102156-A1', 'US-6775251-B1', 'US-6067442-A', 'US-6157811-A', 'US-2005118948-A1', 'US-5073900-A', 'US-6628919-B1', 'US-6324405-B1', 'US-6735437-B2', 'US-6108561-A', 'US-6418147-B1', 'US-2004192200-A1', 'US-2003068978-A1', 'US-6449461-B1', 'US-4901307-A', 'US-6999720-B2', 'US-6339707-B1', 'US-6288683-B1', 'US-5339330-A', 'US-2005164700-A1', 'US-6856787-B2', 'US-5852721-A', 'US-5303286-A', 'US-6085094-A', 'US-2003153308-A1', 'US-2004192395-A1', 'US-2003054815-A1', 'US-6684057-B2', 'US-2005041619-A1', 'US-2005064813-A1', 'US-2005079816-A1', 'US-2005136836-A1', 'US-6097752-A', 'US-5612703-A', 'US-2002146979-A1', 'US-5631898-A', 'US-5907541-A', 'US-5937332-A', 'US-5765098-A', 'US-6785543-B2', 'US-5511233-A', 'US-2005181786-A1', 'US-6892068-B2', 'US-5926758-A', 'US-2003149986-A1', 'US-5832379-A', 'US-2005026606-A1', 'US-6879829-B2', 'US-6011951-A', 'US-2004121727-A1', 'US-2004240525-A1', 'US-6169878-B1', 'US-6101385-A', 'US-5619525-A', 'US-6052560-A', 'US-2003003815-A1', 'US-2005170834-A1', 'US-5555257-A', 'US-2004072539-A1', 'US-2003054814-A1', 'US-6157834-A', 'US-2004142660-A1', 'US-2005037749-A1', 'US-5878329-A', 'US-5734678-A', 'US-5995832-A', 'US-6975837-B1', 'US-6859652-B2', 'US-6134437-A', 'US-2004203742-A1', 'US-2005164701-A1', 'US-4257048-A', 'US-2004203393-A1', 'US-2003073436-A1', 'US-5812947-A', 'US-6256497-B1', 'US-6198921-B1', 'US-2002137457-A1', 'US-6522865-B1', 'US-2004192293-A1', 'US-6253080-B1', 'US-2002177465-A1', 'US-6301316-B1', 'US-6091933-A', 'US-4425639-A', 'US-6233463-B1', 'US-6023605-A', 'US-6201967-B1', 'US-2005090256-A1', 'US-5394561-A', 'US-2003022625-A1', 'US-5940753-A', 'US-6160994-A', 'US-5835857-A', 'US-2003054762-A1', 'US-5761605-A', 'US-5584046-A', 'US-5991345-A']",",",True
1659,US-2010036612-A1,20100211,US,41050475,System and method of passive and autonomous navigation of space vehicles using an extended kalman filter,"It is presumed and commonly accepted by those skilled in the art of satellite navigation and Kalman filter design that the filter must be provided with the tracker position and velocity a priori in order to determine target position and velocity. Indeed, it is generally asserted that without a priori knowledge (known or measured values) of the tracker position and velocity, line of sight measurements between satellites do not contain adequate information to infer target states. Passive and autonomous navigation of space vehicles without a priori values for the position and velocity of either the target or tracker vehicle is achieved by reconfiguring the extended Kalman filter, or more generally any predictor/correction class filter, to include states for both the target and tracker vehicles. The target and tracker vehicles must both follow trajectories in an inertial frame of reference through the gravitational field of a gravitational body having a known gravitational model. The reconfigured filter simultaneously estimates the position and velocity of both tracking and target space-based vehicles from line-of-sight measurements.","['382/103.', '701/500.']","['B64G1/361', 'B64G1/242', 'G05D1/0883', 'B64G1/36']","['G06K9/00', 'G01C21/16', 'G01C21/24']","['US-5051751-A', 'US-7034742-B2', 'US-7394046-B2']",",",True
